application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,_
4623,Male,FALSE,3.29,STEM,Asian,620,5,PE/VC,,
4624,Male,FALSE,3.32,Business,Black,750,5,Nonprofit/Gov,,
4625,Male,TRUE,3.24,STEM,,650,5,Other,,
4626,Female,FALSE,3.33,STEM,Black,580,5,Other,,
4627,Female,FALSE,3.23,STEM,Asian,640,5,Energy,,
4628,Male,TRUE,3.19,Business,,650,6,PE/VC,,
4629,Female,FALSE,3.05,Humanities,White,610,4,Technology,,
4630,Female,FALSE,3.32,Humanities,Black,620,4,PE/VC,,
4631,Male,FALSE,3.21,Business,Asian,620,7,Nonprofit/Gov,,
4632,Female,TRUE,3.33,Humanities,,650,5,Consulting,,
4633,Male,FALSE,3.32,Humanities,White,640,4,Nonprofit/Gov,,
4634,Female,FALSE,3.23,STEM,Asian,690,4,PE/VC,,
4635,Male,FALSE,3.2,Humanities,Asian,650,5,Financial Services,,
4636,Male,TRUE,3.01,STEM,,580,7,Consulting,,
4637,Female,FALSE,3.43,STEM,Asian,600,4,Other,,
4638,Female,FALSE,3.48,Business,Other,700,5,Consulting,,
4639,Male,FALSE,3.4,STEM,White,730,6,Consulting,,
4640,Male,FALSE,3.02,Business,Hispanic,580,7,PE/VC,,
4641,Male,FALSE,3.17,Humanities,White,640,4,Technology,,
4642,Male,FALSE,3.41,Business,Asian,730,5,PE/VC,Admit,
4643,Female,FALSE,3.22,Humanities,White,610,4,Consulting,,
4644,Female,TRUE,3.09,Humanities,,660,7,Health Care,,
4645,Female,FALSE,3.3,Business,Asian,780,5,Other,,
4646,Female,TRUE,3.19,Humanities,,660,6,PE/VC,,
4647,Male,TRUE,3.37,Business,,680,7,Financial Services,,
4648,Male,FALSE,3.26,Business,Black,630,6,Other,,
4649,Female,FALSE,3.1,STEM,Black,590,4,Consulting,,
4650,Female,TRUE,2.96,Humanities,,610,5,Consulting,,
4651,Male,FALSE,3.03,STEM,Asian,570,4,PE/VC,,
4652,Male,TRUE,3.45,Business,,640,3,Nonprofit/Gov,,
4653,Male,FALSE,3.18,Humanities,Asian,660,6,Nonprofit/Gov,,
4654,Male,TRUE,3.44,STEM,,750,5,Other,,
4655,Male,FALSE,3.34,Business,Asian,700,7,Consulting,Admit,
4656,Male,FALSE,3.25,Humanities,White,680,4,Consulting,,
4657,Male,FALSE,3.13,Business,Hispanic,700,5,Health Care,,
4658,Male,FALSE,3.39,Business,White,710,5,Nonprofit/Gov,Admit,
4659,Female,FALSE,3.33,Humanities,Asian,680,6,PE/VC,Admit,
4660,Male,FALSE,3.31,Business,Other,620,4,Nonprofit/Gov,,
4661,Male,FALSE,3.16,STEM,Asian,570,5,Consulting,,
4662,Female,FALSE,3.02,Business,White,590,6,Technology,,
4663,Male,FALSE,3.43,STEM,Hispanic,640,3,Consulting,,
4664,Male,FALSE,3.13,STEM,Black,670,6,Investment Management,,
4665,Female,FALSE,3.25,Humanities,Other,570,6,PE/VC,,
4666,Male,TRUE,3.19,Humanities,,650,6,Consulting,,
4667,Female,TRUE,3.38,STEM,,640,4,Nonprofit/Gov,,
4668,Male,FALSE,3.36,Humanities,Asian,660,4,Financial Services,,
4669,Male,FALSE,3.12,Humanities,Asian,570,5,Technology,,
4670,Male,FALSE,3.5,STEM,Asian,690,3,Other,Admit,
4671,Female,FALSE,3.28,Business,Hispanic,590,6,Financial Services,,
4672,Female,FALSE,3.22,Business,White,570,6,Consulting,,
4673,Female,FALSE,3.02,STEM,Hispanic,570,7,Technology,,
4674,Female,FALSE,3.22,STEM,Asian,660,4,PE/VC,,
4675,Female,FALSE,3.22,Business,White,710,3,Consulting,,
4676,Female,FALSE,3.15,Humanities,White,600,5,Other,,
4677,Male,FALSE,3.01,STEM,Black,620,7,Health Care,,
4678,Male,TRUE,3.25,Business,,710,5,Other,,
4679,Female,TRUE,3.19,STEM,,660,6,Nonprofit/Gov,,
4680,Male,FALSE,3.45,Humanities,Asian,710,5,Investment Banking,Waitlist,
4681,Male,TRUE,3.39,Business,,780,5,Technology,,
4682,Male,TRUE,3.41,STEM,,700,3,PE/VC,,
4683,Female,TRUE,3.17,STEM,,650,4,Technology,,
4684,Male,FALSE,2.98,Business,Black,570,5,Financial Services,,
4685,Male,TRUE,3.19,STEM,,720,5,Consulting,,
4686,Male,TRUE,3.33,Business,,600,4,Financial Services,,
4687,Female,FALSE,3.31,STEM,Other,640,5,Consulting,,
4688,Male,FALSE,3.11,Business,White,570,5,Consulting,,
4689,Female,FALSE,3.4,Humanities,Black,750,6,PE/VC,,
4690,Female,FALSE,3.34,STEM,Asian,690,6,PE/VC,,
4691,Male,FALSE,3.41,STEM,Black,670,6,Nonprofit/Gov,,
4692,Male,TRUE,2.94,Humanities,,570,6,Health Care,,
4693,Male,FALSE,3.06,Humanities,White,590,7,Consulting,,
4694,Male,TRUE,3.29,STEM,,670,4,PE/VC,,
4695,Female,FALSE,2.96,STEM,Black,630,5,Nonprofit/Gov,,
4696,Male,FALSE,3.28,Business,Black,720,5,Consulting,Admit,
4697,Male,FALSE,3.22,Humanities,Hispanic,760,6,Technology,,
4698,Male,FALSE,3.43,STEM,White,780,5,Consulting,,
4699,Male,TRUE,3.5,Business,,680,5,Other,Admit,
4700,Female,TRUE,3.15,Business,,650,5,Retail,,
4701,Male,FALSE,3.33,Business,White,660,5,Consulting,,
4702,Male,TRUE,3.16,Humanities,,670,4,Nonprofit/Gov,,
4703,Female,FALSE,3.08,Business,Black,690,6,Consulting,,
4704,Male,FALSE,3.11,Business,Hispanic,600,5,Financial Services,,
4705,Male,FALSE,3.38,Humanities,White,660,4,Financial Services,,
4706,Male,FALSE,3.17,Humanities,Hispanic,630,6,Technology,,
4707,Male,TRUE,3.11,Business,,660,6,Nonprofit/Gov,,
4708,Male,FALSE,3.33,Business,Black,740,6,PE/VC,,
4709,Female,FALSE,3.02,Business,Black,610,5,PE/VC,,
4710,Male,FALSE,3.06,Humanities,White,620,5,Technology,,
4711,Male,FALSE,3.27,Business,Asian,690,4,Nonprofit/Gov,,
4712,Female,FALSE,3.22,STEM,Black,720,6,Consulting,,
4713,Male,TRUE,3.23,Humanities,,600,5,Technology,,
4714,Female,FALSE,3.25,STEM,White,600,5,Health Care,,
4715,Male,FALSE,3.22,STEM,White,640,5,Consulting,,
4716,Female,FALSE,3.08,Humanities,Asian,610,5,PE/VC,,
4717,Female,TRUE,3.29,STEM,,610,4,PE/VC,,
4718,Male,FALSE,3.33,Humanities,Asian,670,6,PE/VC,Admit,
4719,Male,TRUE,3.12,Humanities,,590,6,PE/VC,,
4720,Male,TRUE,3.03,Humanities,,600,6,Consulting,,
4721,Male,TRUE,2.9,Business,,580,8,Financial Services,,
4722,Male,FALSE,3.27,STEM,Black,640,4,Investment Banking,,
4723,Male,FALSE,3.2,Humanities,Black,640,4,Other,,
4724,Female,FALSE,3.55,Humanities,White,710,5,Other,,
4725,Male,FALSE,3.18,Humanities,White,660,4,Nonprofit/Gov,,
4726,Male,TRUE,3.02,Business,,620,5,Technology,,
4727,Male,FALSE,3.18,Humanities,Hispanic,680,5,Real Estate,,
4728,Female,FALSE,3.5,Humanities,Asian,630,3,PE/VC,,
4729,Female,FALSE,3.48,STEM,Hispanic,700,4,Technology,,
4730,Male,FALSE,3.29,Business,White,710,4,Nonprofit/Gov,,
4731,Male,FALSE,3.31,Humanities,White,640,4,Investment Banking,,
4732,Male,FALSE,3.25,STEM,Asian,660,6,Nonprofit/Gov,,
4733,Male,FALSE,3.29,STEM,Other,620,6,Consulting,,
4734,Male,FALSE,3.73,Humanities,Black,780,5,Nonprofit/Gov,Admit,
4735,Female,FALSE,3.07,Business,White,670,5,PE/VC,,
4736,Female,FALSE,3.3,Business,White,650,4,Investment Management,,
4737,Female,FALSE,3.36,Humanities,Other,710,5,CPG,Admit,
4738,Male,FALSE,3.08,Business,Asian,570,4,PE/VC,,
4739,Female,TRUE,3.19,Business,,650,4,Investment Banking,,
4740,Male,TRUE,3.19,Business,,640,4,Consulting,,
4741,Female,FALSE,2.91,STEM,Asian,570,5,Other,,
4742,Male,FALSE,3.18,STEM,White,630,7,Media/Entertainment,,
4743,Male,FALSE,3.39,STEM,Asian,700,5,Other,Admit,
4744,Female,FALSE,3.36,Business,Hispanic,700,6,Nonprofit/Gov,Admit,
4745,Male,FALSE,2.96,Business,Asian,640,5,Financial Services,,
4746,Male,FALSE,3.42,STEM,Other,680,5,Consulting,,
4747,Male,FALSE,3.23,Humanities,Asian,660,6,Investment Management,,
4748,Male,FALSE,3.29,Business,Other,600,6,Consulting,,
4749,Male,FALSE,3.51,Business,Black,780,4,Consulting,Admit,
4750,Male,FALSE,3.26,Humanities,Black,640,5,Consulting,,
4751,Male,FALSE,3.17,STEM,Asian,570,5,Consulting,,
4752,Male,FALSE,3.12,STEM,Hispanic,580,5,Other,,
4753,Male,TRUE,3.23,STEM,,680,5,Investment Banking,Admit,
4754,Male,TRUE,3.46,Humanities,,770,5,Technology,,
4755,Male,TRUE,3.24,Business,,590,5,CPG,,
4756,Male,FALSE,3.43,Humanities,Asian,690,4,Nonprofit/Gov,Waitlist,
4757,Male,FALSE,3.41,STEM,Black,740,4,PE/VC,,
4758,Male,FALSE,3.28,Humanities,White,630,3,Consulting,,
4759,Female,FALSE,3.1,Business,White,570,6,Health Care,,
4760,Male,FALSE,3.17,Business,Hispanic,620,6,Consulting,,
4761,Male,FALSE,3.3,Humanities,Asian,710,4,Financial Services,,
4762,Female,FALSE,3.26,Humanities,White,620,4,Investment Banking,,
4763,Male,TRUE,2.96,Humanities,,600,6,Investment Banking,,
4764,Male,FALSE,3.28,Business,White,640,5,Other,,
4765,Female,TRUE,3.09,Business,,570,6,Other,,
4766,Female,FALSE,3.27,Humanities,Hispanic,690,3,Nonprofit/Gov,,
4767,Male,FALSE,3.3,STEM,White,750,7,Technology,,
4768,Female,TRUE,3.55,Business,,700,4,Consulting,Admit,
4769,Male,FALSE,3.29,Humanities,Black,640,5,Consulting,,
4770,Female,FALSE,3.27,STEM,Asian,700,5,Consulting,Admit,
4771,Female,TRUE,3.5,Humanities,,670,5,Nonprofit/Gov,,
4772,Female,FALSE,3.41,STEM,Hispanic,640,5,Consulting,,
4773,Male,FALSE,3.14,STEM,Hispanic,640,4,PE/VC,,
4774,Female,FALSE,3.33,Business,Asian,700,4,Financial Services,,
4775,Male,FALSE,3.46,Humanities,White,720,5,PE/VC,,
4776,Male,FALSE,3.25,Business,Other,720,4,Consulting,Admit,
4777,Male,FALSE,3.26,STEM,White,590,5,Real Estate,,
4778,Female,FALSE,3.23,STEM,Black,650,5,Real Estate,,
4779,Male,FALSE,3.08,STEM,Other,570,6,Consulting,,
4780,Male,TRUE,3.11,Business,,620,4,Financial Services,,
4781,Female,TRUE,3.22,Business,,640,5,Consulting,,
4782,Female,FALSE,3.28,Business,Black,640,5,Financial Services,,
4783,Male,FALSE,3.36,Humanities,Asian,650,5,Technology,,
4784,Female,FALSE,3.14,Humanities,Asian,630,4,Nonprofit/Gov,,
4785,Male,FALSE,3.36,Humanities,Black,710,4,Technology,Admit,
4786,Male,TRUE,3.45,Humanities,,730,5,Consulting,,
4787,Female,FALSE,3.38,STEM,White,750,4,Investment Banking,,
4788,Female,TRUE,3.17,Business,,620,7,Nonprofit/Gov,,
4789,Female,TRUE,3.3,Humanities,,730,4,Nonprofit/Gov,,
4790,Female,FALSE,3.18,Business,Black,660,4,Consulting,,
4791,Female,FALSE,3.38,Business,White,720,5,Consulting,Admit,
4792,Male,FALSE,3.28,Business,Black,690,5,Consulting,,
4793,Female,FALSE,3.44,Business,White,720,6,Consulting,,
4794,Male,FALSE,3.43,STEM,White,680,5,Investment Banking,,
4795,Male,TRUE,3.19,Business,,610,4,PE/VC,,
4796,Female,TRUE,3.27,Business,,630,5,Technology,,
4797,Male,FALSE,3.16,Business,Hispanic,640,4,Consulting,,
4798,Male,TRUE,3.48,Humanities,,610,6,Consulting,,
4799,Male,FALSE,3.33,STEM,Black,710,6,Other,,
4800,Female,FALSE,3.42,Humanities,Asian,610,6,Financial Services,,
4801,Male,FALSE,3.18,STEM,White,660,5,PE/VC,,
4802,Male,TRUE,3.21,Business,,600,5,Consulting,,
4803,Female,FALSE,3.2,STEM,Asian,570,5,Technology,,
4804,Male,FALSE,2.95,Business,Black,610,4,Financial Services,,
4805,Male,TRUE,3.54,STEM,,730,7,PE/VC,,
4806,Male,TRUE,3.09,STEM,,590,5,PE/VC,,
4807,Male,TRUE,3.09,Humanities,,570,5,PE/VC,,
4808,Female,FALSE,3.37,Business,Black,630,5,PE/VC,,
4809,Male,FALSE,3.29,Humanities,White,670,4,PE/VC,Admit,
4810,Female,FALSE,3.26,Humanities,Other,720,3,PE/VC,,
4811,Male,FALSE,3.16,Business,White,640,4,Technology,,
4812,Female,FALSE,3.33,Business,White,680,5,Nonprofit/Gov,Admit,
4813,Male,FALSE,3.16,STEM,White,640,6,Investment Banking,,
4814,Female,TRUE,3.38,Business,,610,6,Technology,,
4815,Male,FALSE,3.24,Humanities,Black,600,6,PE/VC,,
4816,Male,FALSE,3.11,Business,Black,650,4,Investment Banking,,
4817,Female,TRUE,3.24,STEM,,670,5,Media/Entertainment,,
4818,Female,FALSE,2.93,Humanities,Hispanic,580,5,CPG,,
4819,Male,FALSE,3,Business,White,660,5,Consulting,,
4820,Male,FALSE,3.27,STEM,Asian,650,6,Investment Banking,,
4821,Male,FALSE,3.18,STEM,White,570,3,Consulting,,
4822,Male,TRUE,3.01,Business,,570,5,Technology,,
4823,Male,FALSE,2.99,STEM,Asian,580,3,Investment Management,,
4824,Female,FALSE,3.3,Business,White,740,5,Consulting,Admit,
4825,Male,FALSE,3.06,Humanities,White,580,5,Other,,
4826,Male,FALSE,3.59,STEM,White,780,4,Consulting,Admit,
4827,Male,FALSE,3.43,Humanities,Hispanic,660,7,Other,,
4828,Male,FALSE,3.24,STEM,White,620,4,Consulting,,
4829,Male,FALSE,3.33,Humanities,Black,690,6,PE/VC,,
4830,Male,FALSE,3.03,STEM,Black,630,5,Consulting,,
4831,Female,FALSE,3.13,STEM,Asian,570,4,CPG,,
4832,Female,FALSE,3.26,Humanities,Black,640,6,Media/Entertainment,,
4833,Female,TRUE,3.61,Humanities,,680,4,Consulting,Admit,
4834,Male,TRUE,3.37,STEM,,670,7,Financial Services,,
4835,Male,TRUE,3.16,Humanities,,570,6,PE/VC,,
4836,Male,TRUE,3.03,Business,,620,6,Technology,,
4837,Male,FALSE,3.39,Business,White,700,5,Consulting,,
4838,Female,FALSE,3.35,Humanities,White,610,4,Financial Services,,
4839,Female,FALSE,3.11,STEM,White,610,5,Health Care,,
4840,Male,FALSE,3.4,STEM,Hispanic,720,4,Consulting,,
4841,Male,TRUE,3.16,Humanities,,650,6,Other,,
4842,Male,FALSE,2.99,Humanities,White,630,4,Investment Banking,,
4843,Male,FALSE,3.26,Humanities,Asian,650,4,Investment Management,,
4844,Male,FALSE,3.33,Humanities,Asian,720,5,Other,Admit,
4845,Female,TRUE,3.24,Business,,600,5,Consulting,,
4846,Male,FALSE,3.15,STEM,Asian,580,6,Health Care,,
4847,Female,TRUE,3.07,STEM,,650,5,Consulting,,
4848,Male,FALSE,3.38,STEM,Other,670,6,Consulting,,
4849,Male,FALSE,3.48,STEM,Hispanic,660,5,Consulting,Waitlist,
4850,Male,FALSE,3.43,STEM,White,710,4,PE/VC,,
4851,Male,FALSE,3.39,Business,White,600,5,Consulting,,
4852,Male,FALSE,3.13,Business,Asian,570,4,Technology,,
4853,Male,FALSE,3,STEM,Asian,590,5,Consulting,,
4854,Male,FALSE,3.35,STEM,Hispanic,640,5,PE/VC,,
4855,Male,FALSE,3.29,Business,White,660,5,PE/VC,,
4856,Male,FALSE,3.3,Humanities,Asian,620,5,Consulting,,
4857,Male,FALSE,3.29,Humanities,White,670,5,Consulting,,
4858,Male,TRUE,3.01,Humanities,,580,4,Consulting,,
4859,Male,FALSE,3.39,STEM,Asian,670,6,Consulting,,
4860,Male,TRUE,3.2,Business,,610,6,Nonprofit/Gov,,
4861,Female,FALSE,3.4,Humanities,White,690,5,Real Estate,Admit,
4862,Female,FALSE,3.09,Business,Asian,620,6,Other,,
4863,Male,FALSE,3.35,STEM,Asian,620,4,PE/VC,,
4864,Male,FALSE,3.22,Business,Black,630,5,PE/VC,,
4865,Male,TRUE,3.51,Humanities,,630,5,PE/VC,,
4866,Female,FALSE,3.64,Business,Black,720,5,Nonprofit/Gov,,
4867,Male,TRUE,3.2,Business,,650,4,Investment Banking,,
4868,Male,FALSE,3.09,Humanities,Hispanic,580,4,Health Care,,
4869,Female,TRUE,3.1,Business,,570,7,PE/VC,,
4870,Male,FALSE,3.36,Humanities,Asian,710,6,Financial Services,,
4871,Male,FALSE,3.17,Business,White,590,4,Nonprofit/Gov,,
4872,Male,FALSE,3.28,Business,White,710,5,Investment Banking,,
4873,Female,TRUE,3.37,Humanities,,720,6,Consulting,,
4874,Male,TRUE,3.29,Humanities,,650,5,Consulting,,
4875,Male,TRUE,3.03,STEM,,620,7,Consulting,,
4876,Female,FALSE,3.21,STEM,White,600,6,PE/VC,,
4877,Female,FALSE,3.07,Humanities,Asian,690,4,Consulting,,
4878,Male,FALSE,2.93,STEM,White,570,5,Technology,,
4879,Male,FALSE,3.34,Humanities,White,710,5,Other,,
4880,Female,TRUE,3.12,Humanities,,610,4,Consulting,,
4881,Female,FALSE,3.29,STEM,White,690,5,Nonprofit/Gov,,
4882,Male,TRUE,2.95,Business,,570,4,CPG,,
4883,Female,FALSE,3.25,Humanities,Asian,730,5,Financial Services,Admit,
4884,Male,TRUE,3.02,Business,,580,3,Other,,
4885,Female,TRUE,3.39,Humanities,,740,7,Other,Admit,
4886,Male,TRUE,3.1,Humanities,,640,5,Technology,,
4887,Male,FALSE,3.53,STEM,Hispanic,700,4,Health Care,Admit,
4888,Female,TRUE,3.03,Humanities,,580,4,Health Care,,
4889,Male,FALSE,3.26,Humanities,Other,630,3,Investment Banking,,
4890,Female,FALSE,2.98,Humanities,White,570,5,Health Care,,
4891,Male,FALSE,3.39,Business,White,740,5,Nonprofit/Gov,,
4892,Male,TRUE,3.03,Humanities,,590,4,PE/VC,,
4893,Male,TRUE,3.15,Humanities,,600,3,Investment Banking,,
4894,Female,FALSE,3.17,Humanities,White,640,3,Nonprofit/Gov,,
4895,Female,TRUE,3.13,Business,,650,6,Investment Banking,,
4896,Male,FALSE,3.28,Humanities,White,620,4,Nonprofit/Gov,,
4897,Male,FALSE,3.17,Business,Asian,660,6,Consulting,,
4898,Female,TRUE,3.27,STEM,,660,5,Health Care,,
4899,Male,FALSE,3.45,Business,Black,720,4,Other,,
4900,Male,FALSE,3.38,STEM,Asian,640,5,Health Care,,
4901,Male,FALSE,3.31,Business,White,660,6,Technology,Admit,
4902,Female,TRUE,2.65,Humanities,,570,6,Investment Banking,,
4903,Female,FALSE,3.36,Humanities,Asian,710,6,Nonprofit/Gov,Admit,
4904,Male,FALSE,3.34,Humanities,White,570,6,PE/VC,,
4905,Male,FALSE,3.15,Business,Hispanic,630,4,Investment Banking,,
4906,Male,FALSE,3.36,Humanities,Asian,640,5,Consulting,,
4907,Male,TRUE,3.31,Business,,690,5,Investment Banking,,
4908,Male,FALSE,3.19,Humanities,Asian,610,7,Technology,,
4909,Male,FALSE,3.35,Business,White,580,3,PE/VC,,
4910,Male,FALSE,3.14,Business,Asian,620,5,Investment Banking,,
4911,Male,TRUE,3.28,Business,,690,6,Financial Services,,
4912,Male,TRUE,3.09,Humanities,,630,3,Consulting,,
4913,Female,FALSE,3.49,Humanities,Asian,720,4,Consulting,,
4914,Female,FALSE,3.41,Humanities,Asian,680,6,Nonprofit/Gov,Admit,
4915,Male,TRUE,3.21,Humanities,,700,3,Financial Services,Admit,
4916,Male,FALSE,3.32,Humanities,White,610,6,Technology,,
4917,Male,TRUE,3.27,STEM,,640,7,Technology,,
4918,Female,FALSE,3.19,Business,Black,620,6,Other,,
4919,Male,FALSE,3.17,Business,White,610,5,Nonprofit/Gov,,
4920,Female,TRUE,3.19,Humanities,,650,6,Consulting,,
4921,Male,FALSE,3.28,STEM,White,630,5,Health Care,,
4922,Male,FALSE,3.33,Business,Black,690,6,Consulting,,
4923,Female,FALSE,3.34,STEM,Black,610,6,Consulting,,
4924,Female,FALSE,3.19,STEM,Black,570,4,Investment Banking,,
4925,Male,FALSE,3.24,Humanities,White,630,5,Consulting,,
4926,Male,FALSE,3.56,Humanities,Hispanic,670,6,Consulting,Admit,
4927,Male,FALSE,3.27,Humanities,Other,620,5,Consulting,,
4928,Male,FALSE,3.41,Humanities,Asian,670,6,Financial Services,Admit,
4929,Male,FALSE,3.49,Business,Hispanic,690,4,Nonprofit/Gov,,
4930,Female,FALSE,3.27,Humanities,Black,660,5,Consulting,Admit,
4931,Male,FALSE,2.85,Business,Black,570,5,Consulting,,
4932,Female,TRUE,2.99,Humanities,,570,5,Consulting,,
4933,Male,FALSE,3.2,STEM,Hispanic,630,4,Financial Services,,
4934,Female,FALSE,3.05,Business,Other,680,5,Consulting,,
4935,Female,FALSE,3.31,STEM,Hispanic,600,4,Consulting,,
4936,Male,FALSE,3.15,Humanities,White,580,5,Consulting,,
4937,Male,TRUE,3.13,STEM,,640,7,Financial Services,,
4938,Female,FALSE,3.48,Humanities,Black,710,5,Consulting,Waitlist,
4939,Male,FALSE,2.97,Humanities,Asian,620,6,Consulting,,
4940,Male,FALSE,3.13,Humanities,White,600,5,Nonprofit/Gov,,
4941,Male,FALSE,3.14,Humanities,Black,580,8,PE/VC,,
4942,Male,FALSE,3.09,Business,White,650,5,Consulting,,
4943,Female,TRUE,3.26,STEM,,630,6,Other,,
4944,Female,FALSE,3.36,Business,Other,700,6,Consulting,Admit,
4945,Male,FALSE,3.37,Business,White,660,6,PE/VC,Admit,
4946,Male,TRUE,3.42,Humanities,,650,5,Consulting,,
4947,Female,FALSE,3.51,Business,Black,680,4,Consulting,,
4948,Female,FALSE,3.32,STEM,Asian,660,5,Investment Banking,,
4949,Female,FALSE,3.39,Humanities,Black,710,4,Consulting,,
4950,Male,FALSE,3.26,Humanities,White,660,5,PE/VC,Admit,
4951,Female,TRUE,3.35,Business,,710,5,Consulting,,
4952,Female,TRUE,3.21,STEM,,580,6,Consulting,,
4953,Female,FALSE,3.26,STEM,Hispanic,630,5,Nonprofit/Gov,,
4954,Male,FALSE,3.31,STEM,Asian,670,6,Nonprofit/Gov,,
4955,Male,FALSE,3.33,Humanities,Asian,700,5,Consulting,,
4956,Male,FALSE,3.57,STEM,Asian,720,7,Financial Services,,
4957,Male,FALSE,3.28,Humanities,Asian,660,5,Nonprofit/Gov,,
4958,Male,FALSE,3.26,Business,White,630,4,PE/VC,,
4959,Male,TRUE,3.3,Business,,680,5,PE/VC,,
4960,Male,TRUE,3.12,Humanities,,650,3,Consulting,,
4961,Female,TRUE,3.04,Business,,640,6,PE/VC,,
4962,Male,FALSE,3.21,Humanities,Black,600,5,Consulting,,
4963,Male,FALSE,3.13,Humanities,Hispanic,670,7,PE/VC,,
4964,Female,TRUE,3.1,Humanities,,690,6,Investment Banking,,
4965,Male,FALSE,3.38,Humanities,White,660,5,Financial Services,Admit,
4966,Male,FALSE,3.21,Humanities,Other,610,2,Nonprofit/Gov,,
4967,Female,FALSE,3.18,STEM,White,670,5,Health Care,,
4968,Male,FALSE,3,Business,Asian,650,5,PE/VC,,
4969,Male,FALSE,3.13,Humanities,White,630,4,Technology,,
4970,Male,FALSE,3.34,Humanities,Asian,690,6,Financial Services,,
4971,Male,FALSE,3.24,Business,Hispanic,660,5,Energy,,
4972,Male,FALSE,3,Business,White,600,6,Nonprofit/Gov,,
4973,Female,FALSE,3.18,STEM,Hispanic,610,3,PE/VC,,
4974,Female,FALSE,3.59,Humanities,White,750,3,Consulting,Admit,
4975,Female,FALSE,3.24,Business,Hispanic,660,6,Investment Banking,,
4976,Female,TRUE,3.18,Humanities,,680,4,Consulting,,
4977,Male,FALSE,3.42,STEM,Asian,710,4,Technology,Admit,
4978,Male,TRUE,3.28,Business,,610,5,PE/VC,,
4979,Female,FALSE,2.98,Business,Hispanic,610,5,CPG,,
4980,Male,TRUE,3.09,STEM,,590,2,Technology,,
4981,Male,FALSE,3.16,Humanities,Black,610,5,Other,,
4982,Male,FALSE,3.26,STEM,Asian,610,4,Financial Services,,
4983,Female,FALSE,3.24,STEM,Asian,690,6,Consulting,,
4984,Female,TRUE,3.19,Business,,650,5,Other,,
4985,Female,FALSE,3.26,STEM,Asian,610,6,PE/VC,,
4986,Male,FALSE,3.31,Humanities,Asian,640,4,Consulting,,
4987,Male,FALSE,3.55,STEM,White,720,5,PE/VC,,
4988,Male,FALSE,3.45,Humanities,Black,690,5,Financial Services,Admit,
4989,Female,FALSE,2.92,Humanities,White,570,6,PE/VC,,
4990,Female,TRUE,3.44,STEM,,650,4,Health Care,,
4991,Male,FALSE,3.37,Humanities,Hispanic,650,3,PE/VC,,
4992,Female,FALSE,3.2,Business,White,720,6,Consulting,,
4993,Female,TRUE,3.46,STEM,,630,6,Nonprofit/Gov,,
4994,Male,FALSE,3.31,Business,White,630,5,Consulting,,
4995,Female,FALSE,3.29,Business,Asian,670,5,Financial Services,,
4996,Male,FALSE,3.38,Business,Other,680,7,Consulting,,
4997,Female,FALSE,3.18,STEM,Hispanic,580,5,Consulting,,
4998,Female,TRUE,3.27,Business,,600,5,Financial Services,,
4999,Female,TRUE,3.14,STEM,,590,5,Nonprofit/Gov,,
5000,Female,FALSE,3.1,Humanities,White,580,6,Consulting,,
5001,Male,TRUE,3.35,STEM,,760,5,PE/VC,Admit,
5002,Female,FALSE,3.36,Business,Hispanic,650,4,Nonprofit/Gov,,
5003,Female,FALSE,3.35,STEM,Black,710,3,Consulting,Admit,
5004,Female,FALSE,3.3,Humanities,Black,620,6,Investment Banking,,
5005,Male,FALSE,3.06,Humanities,Other,580,5,Technology,,
5006,Female,FALSE,3.39,Business,Other,780,5,Other,,
5007,Female,FALSE,3.03,STEM,Other,610,7,Technology,,
5008,Male,TRUE,3.35,Business,,570,6,Consulting,,
5009,Male,FALSE,3.31,STEM,Hispanic,670,6,Technology,,
5010,Male,TRUE,3.07,STEM,,590,3,Investment Banking,,
5011,Male,FALSE,3.4,Business,Asian,590,6,Consulting,,
5012,Male,FALSE,3.45,Business,Asian,590,6,Nonprofit/Gov,,
5013,Female,FALSE,3.22,Humanities,White,600,4,Consulting,,
5014,Male,FALSE,3.25,Humanities,Other,710,6,Consulting,Admit,
5015,Female,TRUE,3.32,Business,,650,6,Technology,,
5016,Female,TRUE,3.3,Humanities,,670,5,Technology,Admit,
5017,Male,TRUE,3.14,STEM,,730,5,Technology,,
5018,Female,TRUE,3.14,Business,,650,4,Investment Management,,
5019,Male,FALSE,3.34,Business,Asian,700,6,PE/VC,Admit,
5020,Male,FALSE,3.22,Humanities,White,630,4,Consulting,,
5021,Female,FALSE,3.15,Business,White,570,5,Technology,,
5022,Male,TRUE,3.29,STEM,,670,4,Consulting,Admit,
5023,Male,FALSE,3.06,Business,Black,620,5,Nonprofit/Gov,,
5024,Female,FALSE,3.19,STEM,Asian,670,4,Consulting,,
5025,Female,FALSE,2.98,Humanities,White,590,8,Nonprofit/Gov,,
5026,Female,FALSE,3.35,Humanities,Asian,610,4,PE/VC,,
5027,Male,FALSE,3.44,Humanities,Asian,690,5,Other,Admit,
5028,Female,TRUE,3.43,STEM,,640,4,Financial Services,,
5029,Female,FALSE,3.33,STEM,Asian,700,6,Investment Banking,,
5030,Male,FALSE,3.14,Business,Asian,570,5,PE/VC,,
5031,Male,TRUE,2.87,Humanities,,590,5,Technology,,
5032,Male,FALSE,3.28,Business,Hispanic,690,7,Investment Management,,
